ypr	-75.15	-3.71	0.29
ypr	-74.92	-3.60	-0.13
ypr	-74.95	-3.08	-0.51
ypr	-74.84	-2.37	-0.52
ypr	-74.75	-1.62	-0.35
ypr	-74.62	-1.02	-0.27
ypr	-74.56	-0.67	-0.38
ypr	-74.57	-0.55	-0.59
ypr	-74.64	-0.63	-0.67
ypr	-74.66	-0.83	-0.54
ypr	-74.69	-1.13	-0.30
ypr	-74.75	-1.61	-0.13
ypr	-74.82	-2.42	-0.03
ypr	-74.84	-3.66	-0.01
ypr	-74.87	-4.03	0.06
ypr	-75.11	-4.09	0.00
ypr	-75.55	-4.17	-0.03
FIFO overflow!
ypr	-73.19	-1.98	-1.38
ypr	-73.28	-2.79	-1.07
ypr	-73.33	-4.03	-0.84
ypr	-73.27	-5.25	-0.48
ypr	-73.02	-4.69	-0.07
ypr	-73.01	-4.74	-0.07
ypr	-73.06	-4.63	-0.07
ypr	-72.99	-5.12	0.26
ypr	-73.22	-5.26	-0.02
ypr	-73.29	-4.60	-0.44
ypr	-73.38	-3.97	-0.55
ypr	-73.33	-3.52	-0.45
ypr	-73.27	-3.45	-0.32
ypr	-73.29	-3.82	-0.21
ypr	-73.44	-4.53	-0.09
ypr	-73.45	-6.38	0.32
ypr	-73.25	-9.42	1.34
ypr	-73.15	-11.60	2.00
ypr	-73.00	-8.98	0.19
ypr	-72.66	-6.54	0.02
ypr	-72.52	-6.52	0.01
ypr	-72.39	-6.72	-0.00
FIFO overflow!
ypr	-72.68	-9.64	-0.01
ypr	-72.68	-9.63	-0.01
ypr	-72.67	-9.61	-0.02
ypr	-72.67	-9.60	-0.01
ypr	-72.67	-9.59	-0.02
ypr	-72.67	-9.58	-0.02
ypr	-72.67	-9.56	-0.02
ypr	-72.67	-9.55	-0.02
ypr	-72.67	-9.53	-0.02
ypr	-72.67	-9.51	-0.03
ypr	-72.66	-9.50	-0.02
ypr	-72.66	-9.49	-0.03
ypr	-72.66	-9.48	-0.0
